path	flags	content_review
plugins/moai-marketer/skills/content-blog/references/seo-geo.md		partial
plugins/moai-marketer/skills/content-blog/references/tistory.md		partial
plugins/moai-marketer/skills/content-blog/references/wordpress.md		partial
plugins/moai-marketer/skills/content-card-news/SKILL.md	claude_only_tool	partial
plugins/moai-marketer/skills/content-card-news/references/card-news/anti-ai-writing.md		partial
plugins/moai-marketer/skills/content-card-news/references/card-news/design-guide.md		partial
plugins/moai-marketer/skills/content-card-news/references/card-news/guide.md		partial
plugins/moai-marketer/skills/content-card-news/references/card-news/magazine-sop.md		partial
plugins/moai-marketer/skills/content-card-news/references/prompt-templates.md		partial
plugins/moai-marketer/skills/content-copywriting/SKILL.md		partial
plugins/moai-marketer/skills/content-copywriting/references/advertising-campaign.md		partial
plugins/moai-marketer/skills/content-copywriting/references/ai-tell-ko-copy-spec.md		partial
plugins/moai-marketer/skills/content-copywriting/references/copywriting.md		partial
plugins/moai-marketer/skills/content-copywriting/references/visual-storytelling.md		partial
plugins/moai-marketer/skills/content-editorial-calendar/SKILL.md		partial
plugins/moai-marketer/skills/content-editorial-calendar/references/content-calendar.md		partial
plugins/moai-marketer/skills/content-email-sequence/SKILL.md		partial
plugins/moai-marketer/skills/content-newsletter/SKILL.md		partial
plugins/moai-marketer/skills/content-newsletter/references/newsletter-engine.md		partial
plugins/moai-marketer/skills/content-sns-content/SKILL.md		partial
plugins/moai-marketer/skills/content-sns-content/references/brand-identity.md		partial
plugins/moai-marketer/skills/content-sns-content/references/brand-voice-guide.md		partial
plugins/moai-marketer/skills/content-sns-content/references/content-creator.md		partial
plugins/moai-marketer/skills/content-sns-content/references/content-repurposer.md		partial
plugins/moai-marketer/skills/content-sns-content/references/facebook.md		partial
plugins/moai-marketer/skills/content-sns-content/references/instagram.md		partial
plugins/moai-marketer/skills/content-sns-content/references/kakao.md		partial
plugins/moai-marketer/skills/content-sns-content/references/linkedin.md		partial
plugins/moai-marketer/skills/content-sns-content/references/personal-branding.md		partial
plugins/moai-marketer/skills/content-sns-content/references/platform-specs.md		partial
plugins/moai-marketer/skills/content-sns-content/references/sns-content/guide.md		partial
plugins/moai-marketer/skills/content-sns-content/references/threads.md		partial
plugins/moai-marketer/skills/content-sns-content/references/x-twitter.md		partial
plugins/moai-marketer/skills/content-sns-content/references/youtube-shorts.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/SKILL.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/ab-testing.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/crm-strategy.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/customer-journey-map.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/growth-hacking.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/imagegen/guide.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/influencer-strategy.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/product-detail/guide.md		partial
plugins/moai-marketer/skills/marketing-campaign-planner/references/sales-enablement.md		partial
plugins/moai-marketer/skills/marketing-evidence-audit/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-marketer/skills/marketing-growth-experiment/SKILL.md		partial
plugins/moai-marketer/skills/marketing-keyword-research/SKILL.md		partial
plugins/moai-marketer/skills/marketing-landing-page-conversion-audit/SKILL.md		partial
plugins/moai-marketer/skills/marketing-landing-page/SKILL.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/ab-testing-guide.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/brand-context-template.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/copywriting-rules.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/design-principles.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/evaluation-checklist.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/guide.md		partial
plugins/moai-marketer/skills/marketing-landing-page/references/landing-page/shadcn-theme-interview.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/SKILL.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/A.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/B.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/C.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/D.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/E.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/F.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/G.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/H.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/I.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/J.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-analyzer/references/K.md		partial
plugins/moai-marketer/skills/marketing-meta-ads-manager/SKILL.md		partial
plugins/moai-marketer/skills/marketing-performance-report/SKILL.md		partial
plugins/moai-marketer/skills/marketing-personal-branding/SKILL.md		partial
plugins/moai-marketer/skills/marketing-personal-branding/references/personal-branding/channel-guide.md		partial
plugins/moai-marketer/skills/marketing-personal-branding/references/personal-branding/content-strategy.md		partial
plugins/moai-marketer/skills/marketing-personal-branding/references/personal-branding/self-assessment-framework.md		partial
plugins/moai-marketer/skills/marketing-pixel-audit/SKILL.md		partial
plugins/moai-marketer/skills/marketing-retention/SKILL.md		partial
plugins/moai-marketer/skills/marketing-seo-audit/SKILL.md		partial
plugins/moai-marketer/skills/marketing-seo-audit/references/naver-place.md		partial
plugins/moai-marketer/skills/marketing-target-script/SKILL.md		partial
plugins/moai-marketer/skills/marketing-target-script/tests/test-cases.yaml		partial
plugins/moai-marketer/skills/marketing-workflow/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-marketer/skills/marketing-youtube-podcast-planner/SKILL.md		partial
plugins/moai-marketer/skills/marketing-youtube-podcast-planner/references/book-publishing.md		partial
plugins/moai-marketer/skills/marketing-youtube-podcast-planner/references/podcast-studio.md		partial
plugins/moai-marketer/skills/marketing-youtube-podcast-planner/references/youtube-production.md		partial
plugins/moai-media/.claude-plugin/plugin.json		static_read
plugins/moai-media/.codex-plugin/plugin.json		static_read
plugins/moai-media/.mcp.json	platform_path	static_read
plugins/moai-media/README.md		static_read
plugins/moai-media/agents/media-brand-auditor.md	claude_only_tool	static_read
plugins/moai-media/agents/media-producer.md	claude_only_tool	static_read
plugins/moai-media/mcp-launch/mcp_launch.py	platform_path	static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/README.md		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/pyproject.toml		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/__init__.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/auth.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/cache.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/credentials.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/errors.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/http.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_core/tokenstore.py	platform_path	static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_openai/__init__.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/src/moai_mcp_openai/server.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/tests/test_server.py		static_read
plugins/moai-media/mcp-servers/moai-mcp-openai/uv.lock		static_read
plugins/moai-media/skills/media-asset-production/SKILL.md		static_read
plugins/moai-media/skills/media-audio-gen/SKILL.md	claude_only_tool	static_read
plugins/moai-media/skills/media-brand-audit/SKILL.md		static_read
plugins/moai-media/skills/media-codex-image/SKILL.md	codex_exec	static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/SKILL.md		static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/references/parameter-cheatsheet.md		static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/references/prompt-blocks.md		static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/references/reference-images.md		static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/references/search-grounding.md		static_read
plugins/moai-media/skills/media-gemini-3-image-prompt/tests/test-cases.yaml		static_read
plugins/moai-media/skills/media-gpt-image-prompt/SKILL.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/presets/illustration.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/presets/landscape.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/presets/portrait.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/presets/product-shot.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/references/editing-patterns.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/references/parameter-cheatsheet.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/references/prompting-fundamentals.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/references/text-rendering.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/references/workflow-recipes.md		static_read
plugins/moai-media/skills/media-gpt-image-prompt/tests/test-cases.yaml		static_read
plugins/moai-media/skills/media-higgsfield-assets/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-assets/references/3d.md		static_read
plugins/moai-media/skills/media-higgsfield-assets/references/analysis.md		static_read
plugins/moai-media/skills/media-higgsfield-assets/references/audio.md		static_read
plugins/moai-media/skills/media-higgsfield-core/SKILL.md	claude_only_tool	static_read
plugins/moai-media/skills/media-higgsfield-core/references/call-schema.md		static_read
plugins/moai-media/skills/media-higgsfield-core/references/catalog-protocol.md		static_read
plugins/moai-media/skills/media-higgsfield-core/references/interview-schema.md	claude_only_tool	static_read
plugins/moai-media/skills/media-higgsfield-core/references/job-lifecycle.md		static_read
plugins/moai-media/skills/media-higgsfield-core/references/universal-rules.md	higgsfield_key	static_read
plugins/moai-media/skills/media-higgsfield-explainer/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-explainer/references/prompts.md		static_read
plugins/moai-media/skills/media-higgsfield-identity/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-identity/references/soul-vs-elements.md		static_read
plugins/moai-media/skills/media-higgsfield-identity/references/training-photo-guide.md		static_read
plugins/moai-media/skills/media-higgsfield-image/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/flux.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/marketing-studio.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/nano-banana.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/openai.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/recraft.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/seedream.md		static_read
plugins/moai-media/skills/media-higgsfield-image/references/prompt-craft/soul.md		static_read
plugins/moai-media/skills/media-higgsfield-product/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-product/references/interview.md		static_read
plugins/moai-media/skills/media-higgsfield-product/references/modes.md		static_read
plugins/moai-media/skills/media-higgsfield-video/SKILL.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/dop-motions.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/cinema-studio.md	higgsfield_key	static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/gemini-omni.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/grok.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/kling.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/marketing-studio.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/seedance.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/veo.md		static_read
plugins/moai-media/skills/media-higgsfield-video/references/prompt-craft/wan.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/SKILL.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/references/cost-traps.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/references/parameter-cheatsheet.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/references/prompt-blocks.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/references/style-references.md		static_read
plugins/moai-media/skills/media-midjourney-v8-prompt/tests/test-cases.yaml		static_read
plugins/moai-media/skills/media-notebooklm-slide-prompt/SKILL.md	claude_only_tool	static_read
plugins/moai-media/skills/media-notebooklm-slide-prompt/references/slide-style-library.md	claude_only_tool	static_read
plugins/moai-media/skills/media-production/SKILL.md		static_read
plugins/moai-officer/.claude-plugin/plugin.json		partial
plugins/moai-officer/.codex-plugin/plugin.json		partial
plugins/moai-officer/.mcp.json		partial
plugins/moai-officer/README.md		partial
plugins/moai-officer/agents/data-auditor.md	claude_only_tool	partial
plugins/moai-officer/agents/doc-producer.md	claude_only_tool	partial
plugins/moai-officer/skills/doc-data-audit/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-officer/skills/doc-design-library/SKILL.md		partial
plugins/moai-officer/skills/doc-docx/SKILL.md		partial
plugins/moai-officer/skills/doc-docx/references/document-generator.md		partial
plugins/moai-officer/skills/doc-docx/references/modern-design-system.md		partial
plugins/moai-officer/skills/doc-docx/references/modern-templates.md		partial
plugins/moai-officer/skills/doc-docx/references/qa-checklist.md		partial
plugins/moai-officer/skills/doc-docx/references/templates/korean-proposal.md		partial
plugins/moai-officer/skills/doc-docx/references/templates/korean-report.md		partial
plugins/moai-officer/skills/doc-html-report/SKILL.md		partial
plugins/moai-officer/skills/doc-html-report/references/design-tokens.md		partial
plugins/moai-officer/skills/doc-html-report/references/fonts.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/COMPATIBILITY.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/daily-briefing-input.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/daily-briefing-rendered.html		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/executive-summary-input.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/executive-summary-rendered.html		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/financial-statements-input.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/financial-statements-rendered.html		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/sbiz365-analyst-input.md		partial
plugins/moai-officer/skills/doc-html-report/references/integration-tests/sbiz365-analyst-rendered.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/explainer-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/financial-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/incident-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/plan-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/pr-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/samples/status-sample.html		partial
plugins/moai-officer/skills/doc-html-report/references/templates/explainer.html.tmpl		partial
plugins/moai-officer/skills/doc-html-report/references/templates/financial.html.tmpl		partial
plugins/moai-officer/skills/doc-html-report/references/templates/incident.html.tmpl		partial
plugins/moai-officer/skills/doc-html-report/references/templates/plan.html.tmpl		partial
plugins/moai-officer/skills/doc-html-report/references/templates/pr.html.tmpl		partial
plugins/moai-officer/skills/doc-html-report/references/templates/status.html.tmpl		partial
plugins/moai-officer/skills/doc-html-slide/SKILL.md	claude_only_tool	partial
plugins/moai-officer/skills/doc-html-slide/references/deck-manuscript-schema.md		partial
plugins/moai-officer/skills/doc-html-slide/references/deck-quality-rubric.md		partial
plugins/moai-officer/skills/doc-html-slide/references/design-system-links.md		partial
plugins/moai-officer/skills/doc-html-slide/references/editorial-deck-doctrine.md		partial
plugins/moai-officer/skills/doc-html-slide/references/html-runtime.md		partial
plugins/moai-officer/skills/doc-html-slide/references/image-backend-policy.md		partial
plugins/moai-officer/skills/doc-html-slide/references/inline-svg-infographics.md		partial
plugins/moai-officer/skills/doc-html-slide/references/pptx-chaining.md		partial
plugins/moai-officer/skills/doc-html-slide/samples/deck-sample.html		partial
plugins/moai-officer/skills/doc-html-slide/samples/deck-sample.json		partial
plugins/moai-officer/skills/doc-hwp/SKILL.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/format-converter.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/guide.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/kr-official-forms.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/owpml-spec.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/templates/base.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/templates/gonmun.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/templates/minutes.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/templates/proposal.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-hwp/references/templates/report.md	hwpx_documentation_review	partial
plugins/moai-officer/skills/doc-notion-template/SKILL.md	officer_document_review	partial
plugins/moai-officer/skills/doc-pdf/SKILL.md	officer_document_review	partial
plugins/moai-officer/skills/doc-pdf/assets/fonts/LICENSE.txt	officer_document_review	partial
plugins/moai-officer/skills/doc-pdf/assets/fonts/README.md	officer_document_review	partial
plugins/moai-officer/skills/doc-pdf/tests/test-cases.yaml	officer_document_review	partial
plugins/moai-officer/skills/doc-pptx/SKILL.md	claude_only_tool	partial
plugins/moai-officer/skills/doc-pptx/references/curated-palettes.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/guide.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/pptxgen-code-patterns.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/qa-checklist.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/report-generator.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/slide-archetypes.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/templates/minimal-business.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-pptx/references/typography-pairings.md	pptx_file_review	partial
plugins/moai-officer/skills/doc-reader/SKILL.md	officer_skill_review	partial
plugins/moai-officer/skills/doc-workflow/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-officer/skills/doc-xlsx/SKILL.md	officer_skill_review	partial
plugins/moai-officer/skills/productivity-briefing/SKILL.md	officer_skill_review	partial
plugins/moai-officer/skills/productivity-time/SKILL.md	officer_skill_review	partial
plugins/moai-officer/skills/setup-mcp-connector/SKILL.md	higgsfield_key	partial
plugins/moai-pm/.claude-plugin/plugin.json		static_read
plugins/moai-pm/.codex-plugin/plugin.json		static_read
plugins/moai-pm/README.md		static_read
plugins/moai-pm/commands/project.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/SKILL.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/INDEX.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/agentsmd-generator.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/context-collector.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/cowork-setup.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/designer-setup.md		static_read
plugins/moai-pm/skills/project/references/diagnostic-protocol.md		static_read
plugins/moai-pm/skills/project/references/evaluation-protocol.md		static_read
plugins/moai-pm/skills/project/references/execution-protocol.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/init-protocol.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/quality-evaluator.md		static_read
plugins/moai-pm/skills/project/references/router.md	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/templates/AGENTS.md.tmpl	claude_only_tool	static_read
plugins/moai-pm/skills/project/references/templates/CLAUDE.md.tmpl		static_read
plugins/moai-pm/skills/project/references/update-protocol.md	claude_only_tool	static_read
plugins/moai-recruiter/.claude-plugin/plugin.json		partial
plugins/moai-recruiter/.codex-plugin/plugin.json		partial
plugins/moai-recruiter/README.md		partial
plugins/moai-recruiter/agents/recruiter.md	claude_only_tool	partial
plugins/moai-recruiter/agents/screening-auditor.md	claude_only_tool	partial
plugins/moai-recruiter/skills/hr-draft-offer/SKILL.md		partial
plugins/moai-recruiter/skills/hr-employment/SKILL.md		partial
plugins/moai-recruiter/skills/hr-employment/references/hiring-pipeline.md		partial
plugins/moai-recruiter/skills/hr-employment/references/insurance-lifecycle.md		partial
plugins/moai-recruiter/skills/hr-employment/references/korean-tone-reviewer.md		partial
plugins/moai-recruiter/skills/hr-employment/references/onboarding-system.md		partial
plugins/moai-recruiter/skills/hr-job-analysis/SKILL.md		partial
plugins/moai-recruiter/skills/hr-job-analysis/references/jd-analysis-guide.md		partial
plugins/moai-recruiter/skills/hr-operations/SKILL.md		partial
plugins/moai-recruiter/skills/hr-operations/references/hybrid-work-policy.md		partial
plugins/moai-recruiter/skills/hr-operations/references/kr-flexible-work-law.md		partial
plugins/moai-recruiter/skills/hr-operations/references/remote-work-ops.md		partial
plugins/moai-recruiter/skills/hr-operations/references/team-culture.md		partial
plugins/moai-recruiter/skills/hr-performance-review/SKILL.md		partial
plugins/moai-recruiter/skills/hr-performance-review/references/feedback-templates.md		partial
plugins/moai-recruiter/skills/hr-performance-review/references/okr-guide.md		partial
plugins/moai-recruiter/skills/hr-resume-screener/SKILL.md		partial
plugins/moai-recruiter/skills/hr-resume-screener/tests/test-cases.yaml		partial
plugins/moai-recruiter/skills/hr-screening-audit/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-recruiter/skills/hr-workflow/SKILL.md	new_chatgpt_agent_mapping	partial
plugins/moai-seller/.claude-plugin/plugin.json		partial
plugins/moai-seller/.codex-plugin/plugin.json		partial
plugins/moai-seller/.mcp.json		partial
plugins/moai-seller/README.md		partial
plugins/moai-seller/agents/listing-builder.md	claude_only_tool	partial
plugins/moai-seller/agents/margin-auditor.md	claude_only_tool	partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/README.md		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/pyproject.toml		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/__init__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/_app.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/_base.py	platform_path	partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/auth.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/client.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/registry.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/server.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/__init__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/_dispatch.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/analytics_admin.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/analytics_data.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/application.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/category.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/collection.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/community.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/customer.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/design.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/mileage.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/notification.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/order.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/personal.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/privacy.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/product.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/promotion.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/salesreport.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/shipping.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/store.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/supply.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_cafe24/tools/translation.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/__init__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/auth.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/cache.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/credentials.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/errors.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/http.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/src/moai_mcp_core/tokenstore.py	platform_path	partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/tests/conftest.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/tests/test_auth.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/tests/test_client_paths.py	new_test	partial
plugins/moai-seller/mcp-servers/moai-mcp-cafe24/uv.lock		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/.gitignore		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/CONNECTORS.md		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/README.md		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/pyproject.toml		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/__init__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/auth.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/cache.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/credentials.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/errors.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/http.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_core/tokenstore.py	platform_path	partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_imweb/__init__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_imweb/__main__.py		partial
plugins/moai-seller/mcp-servers/moai-mcp-imweb/src/moai_mcp_imweb/_app.py		partial
